policy_id,last_policy_status,last_termination_dt,time_stamp
P_01490395,active,,2018-01-31
P_04193582,active,,2018-01-31
P_01047465,active,,2018-01-31
P_01749267,active,,2018-01-31
P_09140205,active,,2018-01-31
P_04419153,active,,2018-01-31
P_05013579,cancelled,2017-06-30,2018-01-31
P_01108406,active,,2018-01-31
P_00157513,active,,2018-01-31
P_04923602,active,,2018-01-31
P_04390531,cancelled,2017-11-30,2018-01-31
P_09468462,active,,2018-01-31
P_05584621,active,,2018-01-31
P_00334751,active,,2018-01-31
P_01825715,active,,2018-01-31
P_01876438,active,,2018-01-31
P_05376103,active,,2018-01-31
P_05140800,active,,2018-01-31
P_01763754,active,,2018-01-31
P_08453923,cancelled,2017-08-31,2018-01-31
P_07304185,cancelled,2017-09-30,2018-01-31
P_09052722,active,,2018-01-31
P_02851919,active,,2018-01-31
P_00119609,active,,2018-01-31
P_00605630,active,,2018-01-31
P_02785070,active,,2018-01-31
P_05576918,cancelled,2017-03-31,2018-01-31
P_07004939,cancelled,,2018-01-31
P_02134015,active,,2018-01-31
P_09048777,cancelled,2017-02-28,2018-01-31
P_08709027,active,,2018-01-31
P_06623941,active,,2018-01-31
P_04445569,active,,2018-01-31
P_02512718,cancelled,2017-12-31,2018-01-31
P_07287571,active,,2018-01-31
P_06741354,active,,2018-01-31
P_05445397,active,,2018-01-31
P_08736199,active,,2018-01-31
P_06808183,active,,2018-01-31
P_04033660,active,,2018-01-31
P_07088642,active,,2018-01-31
P_00242481,active,,2018-01-31
P_09103863,active,,2018-01-31
P_07432120,cancelled,2017-03-31,2018-01-31
P_02290653,cancelled,2017-04-30,2018-01-31
P_01403881,active,,2018-01-31
P_07195844,active,,2018-01-31
P_08794260,active,,2018-01-31
P_02846415,active,,2018-01-31
P_05319296,cancelled,2018-01-31,2018-01-31
P_05394975,cancelled,2017-06-30,2018-01-31
P_01026165,active,,2018-01-31
P_02264532,cancelled,2017-03-31,2018-01-31
P_07416213,active,,2018-01-31
P_00799258,active,,2018-01-31
P_06709475,active,,2018-01-31
P_06529191,cancelled,2017-08-31,2018-01-31
P_04302078,active,,2018-01-31
P_06710180,active,,2018-01-31
P_08701901,cancelled,2017-09-30,2018-01-31
P_04785531,active,,2018-01-31
P_00750029,active,,2018-01-31
P_09292764,active,,2018-01-31
P_08702888,active,,2018-01-31
P_08606807,cancelled,2017-10-31,2018-01-31
P_04339941,active,,2018-01-31
P_05231951,active,,2018-01-31
P_07487135,active,,2018-01-31
P_00497132,cancelled,2017-07-31,2018-01-31
P_09166907,active,,2018-01-31
P_05090508,cancelled,2017-02-28,2018-01-31
P_03615006,active,,2018-01-31
P_06767703,active,,2018-01-31
P_01799109,active,,2018-01-31
P_03401108,cancelled,2017-04-30,2018-01-31
P_01457533,cancelled,2017-04-30,2018-01-31
P_03657222,cancelled,2017-11-30,2018-01-31
P_07058799,active,,2018-01-31
P_07788705,active,,2018-01-31
P_01323338,active,,2018-01-31
P_04442184,active,,2018-01-31
P_05230375,active,,2018-01-31
P_04221073,active,,2018-01-31
P_07819267,cancelled,2017-08-31,2018-01-31
P_03883388,active,,2018-01-31
P_01705760,active,,2018-01-31
P_06434357,cancelled,2017-09-30,2018-01-31
P_09452675,cancelled,2017-08-31,2018-01-31
P_09562416,active,,2018-01-31
P_07894149,active,,2018-01-31
P_04753266,active,,2018-01-31
P_03037318,active,,2018-01-31
P_01504422,active,,2018-01-31
P_02558080,cancelled,2017-09-30,2018-01-31
P_08619321,active,,2018-01-31
P_03388406,active,,2018-01-31
P_00375498,active,,2018-01-31
P_05001969,cancelled,2017-08-31,2018-01-31
P_07460375,cancelled,2017-10-31,2018-01-31
P_03252385,active,,2018-01-31
P_00602218,active,,2018-01-31
P_06084002,active,,2018-01-31
P_09054864,active,,2018-01-31
P_00493803,active,,2018-01-31
P_03284602,cancelled,2017-03-31,2018-01-31
P_03201259,cancelled,2017-02-28,2018-01-31
P_04806011,active,,2018-01-31
P_04470963,active,,2018-01-31
P_00886627,active,,2018-01-31
P_09950973,cancelled,2017-06-30,2018-01-31
P_01155351,active,,2018-01-31
P_06770346,active,,2018-01-31
P_00874757,active,,2018-01-31
P_02251193,cancelled,2017-09-30,2018-01-31
P_09401757,active,,2018-01-31
P_00914157,active,,2018-01-31
P_01382295,active,,2018-01-31
P_01746047,active,,2018-01-31
P_02053883,active,,2018-01-31
P_05530825,active,,2018-01-31
P_09961494,active,,2018-01-31
P_09307677,active,,2018-01-31
P_01628432,active,,2018-01-31
P_03652837,active,,2018-01-31
P_09329090,active,,2018-01-31
P_08542294,active,,2018-01-31
P_01672339,active,,2018-01-31
P_08265205,active,,2018-01-31
P_00329107,active,,2018-01-31
P_02152745,active,,2018-01-31
P_02464503,cancelled,2017-08-31,2018-01-31
P_04529542,cancelled,2017-12-31,2018-01-31
P_01814815,active,,2018-01-31
P_09675112,active,,2018-01-31
P_03175081,active,,2018-01-31
P_01299887,active,,2018-01-31
P_09441124,active,,2018-01-31
P_09676013,active,,2018-01-31
P_02310576,active,,2018-01-31
P_05571747,active,,2018-01-31
P_06779079,active,,2018-01-31
P_04066924,active,,2018-01-31
P_03822162,active,,2018-01-31
P_07281561,active,,2018-01-31
P_04505757,active,,2018-01-31
P_00090140,active,,2018-01-31
P_07830334,active,,2018-01-31
P_05289939,active,,2018-01-31
P_00164995,active,,2018-01-31
P_04411897,active,,2018-01-31
P_05715683,active,,2018-01-31
P_06155690,active,,2018-01-31
P_05612610,cancelled,2017-06-30,2018-01-31
P_05557792,active,,2018-01-31
P_08660572,active,,2018-01-31
P_09910294,active,,2018-01-31
P_08634774,active,,2018-01-31
P_04210111,active,,2018-01-31
P_02114399,active,,2018-01-31
P_09737075,active,,2018-01-31
P_00316011,active,,2018-01-31
P_09982725,active,,2018-01-31
P_05658791,cancelled,2017-06-30,2018-01-31
P_01937832,active,,2018-01-31
P_04477095,active,,2018-01-31
P_06047650,cancelled,2017-05-31,2018-01-31
P_00466636,cancelled,2017-06-30,2018-01-31
P_03835227,cancelled,2017-07-31,2018-01-31
P_06738536,active,,2018-01-31
P_08135310,active,,2018-01-31
P_03710552,active,,2018-01-31
P_00946280,active,,2018-01-31
P_09031537,active,,2018-01-31
P_03273165,active,,2018-01-31
P_08961431,cancelled,2017-09-30,2018-01-31
P_04500791,active,,2018-01-31
P_07660782,active,,2018-01-31
P_04042592,active,,2018-01-31
P_06714557,active,,2018-01-31
P_02474353,active,,2018-01-31
P_05095985,active,,2018-01-31
P_06533797,active,,2018-01-31
P_03601047,active,,2018-01-31
P_02346702,active,,2018-01-31
P_05873018,active,,2018-01-31
P_02987706,active,,2018-01-31
P_04658803,active,,2018-01-31
P_01823820,active,,2018-01-31
P_02178410,cancelled,2017-11-30,2018-01-31
P_08147809,active,,2018-01-31
P_04503110,active,,2018-01-31
P_09261198,active,,2018-01-31
P_03131927,active,,2018-01-31
P_04323889,active,,2018-01-31
P_03660341,cancelled,2018-01-31,2018-01-31
P_05780625,active,,2018-01-31
P_03612537,active,,2018-01-31
P_08911536,active,,2018-01-31
P_01734604,active,,2018-01-31
P_02018726,active,,2018-01-31
P_07123723,active,,2018-01-31
P_05561937,active,,2018-01-31
P_04534739,active,,2018-01-31
P_02391699,active,,2018-01-31
P_09018381,active,,2018-01-31
P_00952941,cancelled,2017-11-30,2018-01-31
P_09300364,active,,2018-01-31
P_03477140,active,,2018-01-31
P_05864319,active,,2018-01-31
P_03358968,active,,2018-01-31
P_02997949,active,,2018-01-31
P_04275174,cancelled,2017-10-31,2018-01-31
P_05263218,active,,2018-01-31
P_00306396,active,,2018-01-31
P_03093163,cancelled,2017-07-31,2018-01-31
P_05313730,active,,2018-01-31
P_04101174,active,,2018-01-31
P_03511252,active,,2018-01-31
P_09146916,active,,2018-01-31
P_01709163,active,,2018-01-31
P_06953342,active,,2018-01-31
P_01784422,active,,2018-01-31
P_00263268,active,,2018-01-31
P_02734628,active,,2018-01-31
P_06970179,active,,2018-01-31
P_09988214,active,,2018-01-31
P_03265705,cancelled,2017-04-30,2018-01-31
P_01242968,active,,2018-01-31
P_02373540,active,,2018-01-31
P_03927290,active,,2018-01-31
P_00708581,active,,2018-01-31
P_09263387,active,,2018-01-31
P_04398112,active,,2018-01-31
P_01471903,active,,2018-01-31
P_04553298,active,,2018-01-31
P_03748975,active,,2018-01-31
P_06618783,active,,2018-01-31
P_02993627,active,,2018-01-31
P_03828711,active,,2018-01-31
P_08538534,active,,2018-01-31
P_01499747,cancelled,2017-08-31,2018-01-31
P_02743484,active,,2018-01-31
P_01288828,active,,2018-01-31
P_04508218,active,,2018-01-31
P_09928963,active,,2018-01-31
P_00563337,active,,2018-01-31
P_08902751,cancelled,2018-01-31,2018-01-31
P_07628572,active,,2018-01-31
P_04636282,cancelled,2017-03-31,2018-01-31
P_03540993,active,,2018-01-31
P_01456204,active,,2018-01-31
P_02119970,active,,2018-01-31
P_02852142,active,,2018-01-31
P_08259328,active,,2018-01-31
P_00559466,active,,2018-01-31
P_05346085,active,,2018-01-31
P_05771771,active,,2018-01-31
P_03946718,cancelled,2017-04-30,2018-01-31
P_03557993,active,,2018-01-31
P_07532850,cancelled,2017-03-31,2018-01-31
P_07263406,cancelled,2017-09-30,2018-01-31
P_04017226,cancelled,2014-12-31,2018-01-31
P_07440318,cancelled,2017-09-30,2018-01-31
P_01953626,active,,2018-01-31
P_06933152,active,,2018-01-31
P_00728394,cancelled,2017-05-31,2018-01-31
P_04057530,active,,2018-01-31
P_05960632,cancelled,2017-06-30,2018-01-31
P_00722356,active,,2018-01-31
P_08063215,active,,2018-01-31
P_09716419,active,,2018-01-31
P_07161020,active,,2018-01-31
P_03388473,active,,2018-01-31
P_03116615,active,,2018-01-31
P_09262814,active,,2018-01-31
P_05268838,active,,2018-01-31
P_00776508,active,,2018-01-31
P_07012107,active,,2018-01-31
P_02688793,active,,2018-01-31
P_05443180,active,,2018-01-31
P_05199230,cancelled,2017-05-31,2018-01-31
P_09185305,active,,2018-01-31
P_03895333,active,,2018-01-31
P_06866624,active,,2018-01-31
P_07370536,active,,2018-01-31
P_01132958,active,,2018-01-31
P_00109532,active,,2018-01-31
P_01141851,active,,2018-01-31
P_06501246,active,,2018-01-31
P_08562710,active,,2018-01-31
P_00196041,active,,2018-01-31
P_01177347,active,,2018-01-31
P_05099359,cancelled,2017-12-31,2018-01-31
P_00579879,active,,2018-01-31
P_09056211,active,,2018-01-31
P_02468553,cancelled,2017-07-31,2018-01-31
P_07715871,active,,2018-01-31
P_04260873,active,,2018-01-31
P_03025277,cancelled,2017-11-30,2018-01-31
P_04188715,active,,2018-01-31
P_03002545,cancelled,2017-12-31,2018-01-31
P_02000496,active,,2018-01-31
P_03800457,active,,2018-01-31
P_05344980,active,,2018-01-31
P_01386415,active,,2018-01-31
P_01628696,active,,2018-01-31
P_07535103,active,,2018-01-31
P_04284492,active,,2018-01-31
P_02322143,cancelled,2017-09-30,2018-01-31
P_08356934,active,,2018-01-31
P_06374251,active,,2018-01-31
P_04969965,active,,2018-01-31
P_09275975,cancelled,2017-03-31,2018-01-31
P_05835346,cancelled,,2018-01-31
P_08576566,active,,2018-01-31
P_03241702,active,,2018-01-31
P_03422368,active,,2018-01-31
P_00027342,active,,2018-01-31
P_08180985,active,,2018-01-31
P_04353150,active,,2018-01-31
P_06536317,active,,2018-01-31
P_05498747,active,,2018-01-31
P_00414533,active,,2018-01-31
P_00742884,active,,2018-01-31
P_07032129,cancelled,2018-01-31,2018-01-31
P_04143896,active,,2018-01-31
P_03378825,active,,2018-01-31
P_02705091,active,,2018-01-31
P_09141876,active,,2018-01-31
P_04018321,active,,2018-01-31
P_01167952,active,,2018-01-31
P_00466638,active,,2018-01-31
P_09915303,active,,2018-01-31
P_09481705,active,,2018-01-31
P_04034116,active,,2018-01-31
P_03902475,active,,2018-01-31
P_03027716,active,,2018-01-31
P_01004991,active,,2018-01-31
P_09289056,active,,2018-01-31
P_04767271,active,,2018-01-31
P_08899364,active,,2018-01-31
P_09603536,active,,2018-01-31
P_06092717,active,,2018-01-31
P_05740761,active,,2018-01-31
P_09725207,cancelled,2017-04-30,2018-01-31
P_03422306,active,,2018-01-31
P_04601592,active,,2018-01-31
P_02317274,active,,2018-01-31
P_01284079,cancelled,2017-02-28,2018-01-31
P_08444974,active,,2018-01-31
P_04402558,active,,2018-01-31
P_02484675,active,,2018-01-31
P_06757108,active,,2018-01-31
P_03580928,active,,2018-01-31
P_09235365,active,,2018-01-31
P_02058423,cancelled,2017-06-30,2018-01-31
P_09319114,active,,2018-01-31
P_02877486,cancelled,2017-03-31,2018-01-31
P_09443358,active,,2018-01-31
P_01098049,cancelled,2017-12-31,2018-01-31
P_01264413,cancelled,2017-02-28,2018-01-31
P_09320079,active,,2018-01-31
P_05528877,active,,2018-01-31
P_03684443,active,,2018-01-31
P_04732454,active,,2018-01-31
P_07435053,active,,2018-01-31
P_03799815,cancelled,2017-02-28,2018-01-31
P_04369231,active,,2018-01-31
P_02105791,cancelled,2018-01-31,2018-01-31
P_02520329,active,,2018-01-31
P_07670819,active,,2018-01-31
P_03126801,active,,2018-01-31
P_03768833,active,,2018-01-31
P_05433771,cancelled,2017-05-31,2018-01-31
P_04942798,active,,2018-01-31
P_07853231,active,,2018-01-31
P_01947942,active,,2018-01-31
P_09805607,active,,2018-01-31
P_05152475,active,,2018-01-31
P_09648493,active,,2018-01-31
P_06155003,cancelled,,2018-01-31
P_08823982,active,,2018-01-31
P_08893431,active,,2018-01-31
P_09546546,active,,2018-01-31
P_06764281,active,,2018-01-31
P_08507309,active,,2018-01-31
P_04600881,active,,2018-01-31
P_07802163,active,,2018-01-31
P_02838204,active,,2018-01-31
P_05425182,cancelled,2017-06-30,2018-01-31
P_05497394,active,,2018-01-31
P_08278718,cancelled,2017-06-30,2018-01-31
P_03831914,cancelled,2018-01-31,2018-01-31
P_02510432,active,,2018-01-31
P_06087500,cancelled,2017-04-30,2018-01-31
P_08887593,cancelled,2017-06-30,2018-01-31
P_05302637,active,,2018-01-31
P_07671436,active,,2018-01-31
P_09158958,cancelled,2017-09-30,2018-01-31
P_07858551,active,,2018-01-31
P_02894784,active,,2018-01-31
P_08870680,active,,2018-01-31
P_03141618,active,,2018-01-31
P_02157923,cancelled,2018-01-31,2018-01-31
P_00417592,cancelled,2017-02-28,2018-01-31
P_03766086,cancelled,2017-04-30,2018-01-31
P_01395505,active,,2018-01-31
P_06427816,cancelled,2018-01-31,2018-01-31
P_06993085,active,,2018-01-31
P_08956918,cancelled,2017-08-31,2018-01-31
P_00408152,active,,2018-01-31
P_01929934,active,,2018-01-31
P_08660800,active,,2018-01-31
P_06569476,active,,2018-01-31
P_02303074,active,,2018-01-31
P_08670417,active,,2018-01-31
P_05040045,active,,2018-01-31
P_07764692,active,,2018-01-31
P_01783913,active,,2018-01-31
P_00625217,active,,2018-01-31
P_06563371,active,,2018-01-31
P_05406622,active,,2018-01-31
P_08980560,active,,2018-01-31
P_02568432,active,,2018-01-31
P_06644631,active,,2018-01-31
P_09136342,active,,2018-01-31
P_04960355,active,,2018-01-31
P_09135244,active,,2018-01-31
P_00665350,active,,2018-01-31
P_00646594,active,,2018-01-31
P_00267819,active,,2018-01-31
P_07368569,active,,2018-01-31
P_04753650,active,,2018-01-31
P_09369995,active,,2018-01-31
P_09477540,cancelled,2017-05-31,2018-01-31
P_07816869,active,,2018-01-31
P_08483519,active,,2018-01-31
P_05976353,active,,2018-01-31
P_04070985,cancelled,2017-07-31,2018-01-31
P_03674437,active,,2018-01-31
P_06633100,active,,2018-01-31
P_04591969,active,,2018-01-31
P_08254551,active,,2018-01-31
P_01257478,cancelled,2017-07-31,2018-01-31
P_09467733,active,,2018-01-31
P_06222370,active,,2018-01-31
P_07617308,active,,2018-01-31
P_08475468,active,,2018-01-31
P_01700822,active,,2018-01-31
P_04059623,active,,2018-01-31
P_04496523,active,,2018-01-31
P_05973305,active,,2018-01-31
P_08155409,cancelled,2017-04-30,2018-01-31
P_07160930,active,,2018-01-31
P_01630505,active,,2018-01-31
P_08189620,active,,2018-01-31
P_01445914,active,,2018-01-31
P_01838495,active,,2018-01-31
P_08598720,active,,2018-01-31
P_03897132,cancelled,2017-08-31,2018-01-31
P_05027418,active,,2018-01-31
P_05361948,active,,2018-01-31
P_09843477,active,,2018-01-31
P_02971368,active,,2018-01-31
P_07793456,active,,2018-01-31
P_07862998,active,,2018-01-31
P_03608344,active,,2018-01-31
P_06671697,active,,2018-01-31
P_08110689,active,,2018-01-31
P_02891999,active,,2018-01-31
P_02206328,cancelled,,2018-01-31
P_07737862,active,,2018-01-31
P_08973161,active,,2018-01-31
P_03869646,active,,2018-01-31
P_04622067,active,,2018-01-31
P_08334601,active,,2018-01-31
P_09035561,cancelled,2018-02-28,2018-01-31
P_00381931,active,,2018-01-31
P_05676183,active,,2018-01-31
P_03174706,active,,2018-01-31
P_01961925,active,,2018-01-31
P_05662026,active,,2018-01-31
P_03520195,active,,2018-01-31
P_04692099,active,,2018-01-31
P_02002695,active,,2018-01-31
P_01458778,active,,2018-01-31
P_03443537,active,,2018-01-31
P_04950771,active,,2018-01-31
P_02722252,active,,2018-01-31
P_06534354,active,,2018-01-31
P_00136975,active,,2018-01-31
P_04333657,active,,2018-01-31
P_02742665,active,,2018-01-31
P_01035748,cancelled,2017-07-31,2018-01-31
P_07600827,active,,2018-01-31
P_03244917,active,,2018-01-31
P_01536935,cancelled,2017-03-31,2018-01-31
P_07463333,active,,2018-01-31
P_03205919,active,,2018-01-31
P_08193730,active,,2018-01-31
P_00834319,active,,2018-01-31
P_09824032,active,,2018-01-31
P_09293003,active,,2018-01-31
P_08317390,active,,2018-01-31
P_02092242,active,,2018-01-31
P_05798239,active,,2018-01-31
P_05062656,cancelled,2018-01-31,2018-01-31
P_07590890,cancelled,,2018-01-31
P_05439096,active,,2018-01-31
P_09885689,cancelled,2017-11-30,2018-01-31
P_00052435,active,,2018-01-31
P_06843404,active,,2018-01-31
P_06526578,active,,2018-01-31
P_08598127,active,,2018-01-31
P_08302953,active,,2018-01-31
P_04875468,active,,2018-01-31
P_07488604,active,,2018-01-31
P_03343646,active,,2018-01-31
P_01563198,active,,2018-01-31
P_02484915,active,,2018-01-31
P_07479854,active,,2018-01-31
P_04460626,active,,2018-01-31
P_01907702,active,,2018-01-31
P_02150669,active,,2018-01-31
P_04158832,active,,2018-01-31
P_04617359,active,,2018-01-31
P_09287136,active,,2018-01-31
P_05179990,active,,2018-01-31
P_07347937,cancelled,2017-06-30,2018-01-31
P_09572257,active,,2018-01-31
P_06985085,active,,2018-01-31
P_04039221,active,,2018-01-31
P_03666056,active,,2018-01-31
P_07356348,cancelled,2017-02-28,2018-01-31
P_06044017,active,,2018-01-31
P_06799011,active,,2018-01-31
P_05137720,active,,2018-01-31
P_02977286,active,,2018-01-31
P_05113088,active,,2018-01-31
P_09150289,active,,2018-01-31
P_08433454,active,,2018-01-31
P_05227911,active,,2018-01-31
P_08568695,active,,2018-01-31
P_09374873,active,,2018-01-31
P_02234579,active,,2018-01-31
P_03556268,active,,2018-01-31
P_06837266,active,,2018-01-31
P_02966858,cancelled,2017-03-31,2018-01-31
P_07759499,active,,2018-01-31
P_02116946,active,,2018-01-31
P_06770410,active,,2018-01-31
P_07303097,active,,2018-01-31
P_06312068,active,,2018-01-31
P_03472709,active,,2018-01-31
P_04012973,active,,2018-01-31
P_02799075,cancelled,2018-01-31,2018-01-31
P_02067745,active,,2018-01-31
P_09061827,active,,2018-01-31
P_06951642,active,,2018-01-31
P_02383127,active,,2018-01-31
P_09123650,active,,2018-01-31
P_00140720,active,,2018-01-31
P_00643142,cancelled,2017-12-31,2018-01-31
P_03729695,active,,2018-01-31
P_08218583,active,,2018-01-31
P_06265461,active,,2018-01-31
P_06803636,active,,2018-01-31
P_06384415,active,,2018-01-31
P_02829406,cancelled,2017-03-31,2018-01-31
P_05956517,active,,2018-01-31
P_06981350,active,,2018-01-31
P_09430470,active,,2018-01-31
P_05889149,active,,2018-01-31
P_00204143,active,,2018-01-31
P_04595536,active,,2018-01-31
P_09334953,active,,2018-01-31
P_07178397,active,,2018-01-31
P_06051981,active,,2018-01-31
P_09551930,active,,2018-01-31
P_03765565,active,,2018-01-31
P_09109223,cancelled,2017-04-30,2018-01-31
P_09083670,active,,2018-01-31
P_09500557,active,,2018-01-31
P_08362263,active,,2018-01-31
P_05534016,active,,2018-01-31
P_04825181,active,,2018-01-31
P_07695913,active,,2018-01-31
P_04216287,active,,2018-01-31
P_03155403,active,,2018-01-31
P_09019379,active,,2018-01-31
P_07059944,active,,2018-01-31
P_08589756,active,,2018-01-31
P_04633652,cancelled,2017-06-30,2018-01-31
P_02644623,active,,2018-01-31
P_02704710,active,,2018-01-31
P_03242740,active,,2018-01-31
P_04899045,active,,2018-01-31
P_03040580,active,,2018-01-31
P_00404313,active,,2018-01-31
P_00533647,active,,2018-01-31
